t,cam_center_x,face_x_asignada,distancia,en_c2,dist_le_80,tramo_id
50.6833,1205.5,1155.8,49.7,0,1,0
50.7000,1202.5,1152.5,50.0,0,1,0
50.7167,1198.5,1161.8,36.7,0,1,0
50.7333,1196.5,1171.2,25.3,0,1,0
50.7500,1193.5,1180.5,13.0,0,1,0
50.7667,1192.5,1171.8,20.7,0,1,0
50.7833,1190.5,1163.2,27.3,0,1,0
50.8000,1189.5,1154.5,35.0,0,1,0
50.8167,1187.5,1145.5,42.0,0,1,0
50.8333,1186.5,1136.5,50.0,0,1,0
50.8500,1186.5,1127.5,59.0,0,1,0
50.8667,1185.5,1126.8,58.7,0,1,0
50.8833,1184.5,1126.2,58.3,0,1,0
50.9000,1184.5,1125.5,59.0,0,1,0
50.9167,1183.5,1125.5,58.0,0,1,0
50.9333,1183.5,1125.5,58.0,0,1,0
50.9500,1183.5,1125.5,58.0,0,1,0
50.9667,1182.5,1129.5,53.0,0,1,0
50.9833,1182.5,1133.5,49.0,0,1,0
51.0000,1182.5,1137.5,45.0,0,1,0
51.0167,1182.5,1133.2,49.3,0,1,0
51.0333,1182.5,1128.8,53.7,0,1,0
51.0500,1182.5,1124.5,58.0,0,1,0
51.0667,1182.5,1130.0,52.5,0,1,0
51.0833,1181.5,1135.5,46.0,0,1,0
51.1000,1181.5,1141.0,40.5,0,1,0
51.1167,1181.5,1134.5,47.0,0,1,0
51.1333,1181.5,1128.0,53.5,0,1,0
51.1500,1181.5,1121.5,60.0,0,1,0
51.1667,1181.5,1127.8,53.7,0,1,0
51.1833,1181.5,1134.2,47.3,0,1,0
51.2000,1181.5,1140.5,41.0,0,1,0
51.2167,1181.5,1138.2,43.3,0,1,0
51.2333,1181.5,1135.8,45.7,0,1,0
51.2500,1181.5,1133.5,48.0,0,1,0
51.2667,1181.5,1132.7,48.8,0,1,0
51.2833,1181.5,1131.8,49.7,0,1,0
51.3000,1181.5,1131.0,50.5,0,1,0
51.3167,1181.5,1131.8,49.7,0,1,0
51.3333,1181.5,1132.7,48.8,0,1,0
51.3500,1181.5,1133.5,48.0,0,1,0
51.3667,1181.5,1133.5,48.0,0,1,0
51.3833,1181.5,1133.5,48.0,0,1,0
51.4000,1181.5,1133.5,48.0,0,1,0
51.4167,1181.5,1133.5,48.0,0,1,0
51.4333,1181.5,1133.5,48.0,0,1,0
51.4500,1181.5,1133.5,48.0,0,1,0
51.4667,1181.5,1133.5,48.0,0,1,0
51.4833,1181.5,1133.5,48.0,0,1,0
51.5000,1181.5,1133.5,48.0,0,1,0
51.5167,1181.5,1133.5,48.0,0,1,0
51.5333,1181.5,1133.5,48.0,0,1,0
51.5500,1181.5,1133.5,48.0,0,1,0
51.5667,1181.5,1133.5,48.0,0,1,0
51.5833,1181.5,1133.5,48.0,0,1,0
51.6000,1181.5,1133.5,48.0,0,1,0
51.6167,1181.5,1133.5,48.0,0,1,0
51.6333,1181.5,1133.5,48.0,0,1,0
51.6500,1181.5,1133.5,48.0,0,1,0
51.6667,1181.5,1133.5,48.0,0,1,0
51.6833,1181.5,1133.5,48.0,0,1,0
51.7000,1181.5,1133.5,48.0,0,1,0
51.7167,1181.5,1133.5,48.0,0,1,0
51.7333,1181.5,1133.5,48.0,0,1,0
51.7500,1181.5,1133.5,48.0,0,1,0
51.7667,1181.5,1133.5,48.0,0,1,0
51.7833,1181.5,1133.5,48.0,0,1,0
51.8000,1181.5,1133.5,48.0,0,1,0
51.8167,1181.5,1133.5,48.0,0,1,0
51.8333,1181.5,1133.5,48.0,0,1,0
51.8500,1181.5,1133.5,48.0,0,1,0
51.8667,1181.5,1133.5,48.0,0,1,0
51.8833,1181.5,1133.5,48.0,0,1,0
51.9000,1181.5,1133.5,48.0,0,1,0
51.9167,1181.5,1133.5,48.0,0,1,0
51.9333,1181.5,1133.5,48.0,0,1,0
51.9500,1181.5,1133.5,48.0,0,1,0
51.9667,1181.5,1133.5,48.0,0,1,0
51.9833,1181.5,1133.5,48.0,0,1,0
52.0000,1181.5,1133.5,48.0,0,1,0
52.0167,1181.5,1133.5,48.0,0,1,0
52.0333,1181.5,1133.5,48.0,0,1,0
52.0500,1181.5,1133.5,48.0,0,1,0
52.0667,1181.5,1133.5,48.0,0,1,0
52.0833,1181.5,1133.5,48.0,0,1,0
52.1000,1181.5,1133.5,48.0,0,1,0
52.1167,1181.5,1133.5,48.0,0,1,0
52.1333,1181.5,1133.5,48.0,0,1,0
52.1500,1181.5,1133.5,48.0,0,1,0
52.1667,1181.5,1133.5,48.0,0,1,0
52.1833,1181.5,1133.5,48.0,0,1,0
52.2000,1181.5,1133.5,48.0,0,1,0
52.2167,1181.5,1133.5,48.0,0,1,0
52.2333,1181.5,1133.5,48.0,0,1,0
52.2500,1181.5,1133.5,48.0,0,1,0
52.2667,1181.5,1133.5,48.0,0,1,0
52.2833,1181.5,1133.5,48.0,0,1,0
52.3000,1181.5,1133.5,48.0,0,1,0
52.3167,1181.5,1133.5,48.0,0,1,0
52.3333,1181.5,1133.5,48.0,0,1,0
52.3500,1181.5,1133.5,48.0,0,1,0
52.3667,1181.5,1133.5,48.0,0,1,0
52.3833,1181.5,1133.5,48.0,0,1,0
52.4000,1181.5,1133.5,48.0,0,1,0
52.4167,1181.5,1133.5,48.0,0,1,0
52.4333,1181.5,1133.5,48.0,0,1,0
52.4500,1181.5,1133.5,48.0,0,1,0
52.4667,1181.5,1133.5,48.0,0,1,0
52.4833,1181.5,1133.5,48.0,0,1,0
52.5000,1181.5,1133.5,48.0,0,1,0
52.5167,1181.5,1133.5,48.0,0,1,0
52.5333,1181.5,1133.5,48.0,0,1,0
52.5500,1181.5,1133.5,48.0,0,1,0
52.5667,1181.5,1133.5,48.0,0,1,0
52.5833,1181.5,1133.5,48.0,0,1,0
52.6000,1181.5,1133.5,48.0,0,1,0
52.6167,1181.5,1133.5,48.0,0,1,0
52.6333,1181.5,1133.5,48.0,0,1,0
52.6500,1181.5,1133.5,48.0,0,1,0
52.6667,1181.5,1133.5,48.0,0,1,0
52.6833,1181.5,1133.5,48.0,0,1,0
52.7000,1181.5,1133.5,48.0,0,1,0
52.7167,1181.5,1133.5,48.0,0,1,0
52.7333,1181.5,1133.5,48.0,0,1,0
52.7500,1181.5,1133.5,48.0,0,1,0
52.7667,1181.5,1133.5,48.0,0,1,0
52.7833,1181.5,1133.5,48.0,0,1,0
52.8000,1181.5,1133.5,48.0,0,1,0
52.8167,1181.5,1133.5,48.0,0,1,0
52.8333,1181.5,1133.5,48.0,0,1,0
52.8500,1181.5,1133.5,48.0,0,1,0
52.8667,1181.5,1133.5,48.0,0,1,0
52.8833,1181.5,1133.5,48.0,0,1,0
52.9000,1181.5,1133.5,48.0,0,1,0
52.9167,1181.5,1133.5,48.0,0,1,0
52.9333,1181.5,1133.5,48.0,0,1,0
52.9500,1181.5,1133.5,48.0,0,1,0
52.9667,1181.5,1133.5,48.0,0,1,0
52.9833,1181.5,1133.5,48.0,0,1,0
53.0000,1181.5,1133.5,48.0,0,1,0
53.0167,1181.5,1133.5,48.0,0,1,0
53.0333,1181.5,1133.5,48.0,0,1,0
53.0500,1181.5,1133.5,48.0,0,1,0
53.0667,1181.5,1133.5,48.0,0,1,0
53.0833,1181.5,1133.5,48.0,0,1,0
53.1000,1181.5,1133.5,48.0,0,1,0
53.1167,1181.5,1133.5,48.0,0,1,0
53.1333,1181.5,1133.5,48.0,0,1,0
53.1500,1181.5,1133.5,48.0,0,1,0
53.1667,1181.5,1133.5,48.0,0,1,0
53.1833,1181.5,1133.5,48.0,0,1,0
53.2000,1181.5,1133.5,48.0,0,1,0
53.2167,1181.5,1133.5,48.0,0,1,0
53.2333,1181.5,1133.5,48.0,0,1,0
53.2500,1181.5,1133.5,48.0,0,1,0
53.2667,1181.5,1133.5,48.0,0,1,0
53.2833,1181.5,1133.5,48.0,0,1,0
53.3000,1181.5,1133.5,48.0,0,1,0
53.3167,1181.5,1133.5,48.0,0,1,0
53.3333,1181.5,1133.5,48.0,0,1,0
53.3500,1181.5,1133.5,48.0,0,1,0
53.3667,1181.5,1133.5,48.0,0,1,0
53.3833,1181.5,1133.5,48.0,0,1,0
53.4000,1181.5,1133.5,48.0,0,1,0
53.4167,1181.5,1133.5,48.0,0,1,0
53.4333,1181.5,1133.5,48.0,0,1,0
53.4500,1181.5,1133.5,48.0,0,1,0
53.4667,1181.5,1133.5,48.0,0,1,0
53.4833,1181.5,1133.5,48.0,0,1,0
53.5000,1181.5,1133.5,48.0,0,1,0
53.5167,1181.5,1133.5,48.0,0,1,0
53.5333,1181.5,1133.5,48.0,0,1,0
53.5500,1181.5,1133.5,48.0,0,1,0
53.5667,1181.5,1133.5,48.0,0,1,0
53.5833,1181.5,1133.5,48.0,0,1,0
53.6000,1181.5,1133.5,48.0,0,1,0
53.6167,1181.5,1133.5,48.0,0,1,0
53.6333,1181.5,1133.5,48.0,0,1,0
53.6500,1181.5,1133.5,48.0,0,1,0
53.6667,1181.5,1133.5,48.0,0,1,0
53.6833,1181.5,1133.5,48.0,0,1,0
53.7000,1181.5,1133.5,48.0,0,1,0
53.7167,1181.5,1133.5,48.0,0,1,0
53.7333,1181.5,1133.5,48.0,0,1,0
53.7500,1181.5,1133.5,48.0,0,1,0
53.7667,1181.5,1133.5,48.0,0,1,0
53.7833,1181.5,1133.5,48.0,0,1,0
53.8000,1181.5,1133.5,48.0,0,1,0
53.8167,1181.5,1133.5,48.0,0,1,0
53.8333,1181.5,1133.5,48.0,0,1,0
53.8500,1181.5,1133.5,48.0,0,1,0
53.8667,1181.5,1133.5,48.0,0,1,0
53.8833,1181.5,1133.5,48.0,0,1,0
53.9000,1181.5,1133.5,48.0,0,1,0
53.9167,1181.5,1133.5,48.0,0,1,0
53.9333,1181.5,1133.5,48.0,0,1,0
53.9500,1181.5,1133.5,48.0,0,1,0
53.9667,1181.5,1133.5,48.0,0,1,0
53.9833,1181.5,1133.5,48.0,0,1,0
54.0000,1181.5,1133.5,48.0,0,1,0
54.0167,1181.5,1133.5,48.0,0,1,0
54.0333,1181.5,1133.5,48.0,0,1,0
54.0500,1181.5,1133.5,48.0,0,1,0
54.0667,1181.5,1133.5,48.0,0,1,0
54.0833,1181.5,1133.5,48.0,0,1,0
54.1000,1181.5,1133.5,48.0,0,1,0
54.1167,1181.5,1133.5,48.0,0,1,0
54.1333,1181.5,1133.5,48.0,0,1,0
54.1500,1181.5,1133.5,48.0,0,1,0
54.1667,1181.5,1133.5,48.0,0,1,0
54.1833,1181.5,1133.5,48.0,0,1,0
54.2000,1181.5,1133.5,48.0,0,1,0
54.2167,1181.5,1133.5,48.0,0,1,0
54.2333,1181.5,1133.5,48.0,0,1,0
54.2500,1181.5,1133.5,48.0,0,1,0
54.2667,1181.5,1133.5,48.0,0,1,0
54.2833,1181.5,1133.5,48.0,0,1,0
54.3000,1181.5,1133.5,48.0,0,1,0
54.3167,1181.5,1133.5,48.0,0,1,0
54.3333,1181.5,1133.5,48.0,0,1,0
54.3500,1181.5,1133.5,48.0,0,1,0
54.3667,1181.5,1133.5,48.0,0,1,0
54.3833,1181.5,1133.5,48.0,0,1,0
54.4000,1181.5,1133.5,48.0,0,1,0
54.4167,1181.5,1133.5,48.0,0,1,0
54.4333,1181.5,1133.5,48.0,0,1,0
54.4500,1181.5,1133.5,48.0,0,1,0
54.4667,1181.5,1133.5,48.0,0,1,0
54.4833,1181.5,1133.5,48.0,0,1,0
54.5000,1181.5,1133.5,48.0,0,1,0
54.5167,1181.5,1133.5,48.0,0,1,0
54.5333,1181.5,1133.5,48.0,0,1,0
54.5500,1181.5,1133.5,48.0,0,1,0
54.5667,1181.5,1133.5,48.0,0,1,0
54.5833,1181.5,1133.5,48.0,0,1,0
54.6000,1181.5,1133.5,48.0,0,1,0
54.6167,1181.5,1133.5,48.0,0,1,0
54.6333,1181.5,1133.5,48.0,0,1,0
54.6500,1181.5,1133.5,48.0,0,1,0
54.6667,1181.5,1133.5,48.0,0,1,0
54.6833,1181.5,1133.5,48.0,0,1,0
54.7000,1181.5,1133.5,48.0,0,1,0
54.7167,1181.5,1133.5,48.0,0,1,0
54.7333,1181.5,1133.5,48.0,0,1,0
54.7500,1181.5,1133.5,48.0,0,1,0
54.7667,1181.5,1133.5,48.0,0,1,0
54.7833,1181.5,1133.5,48.0,0,1,0
54.8000,1181.5,1133.5,48.0,0,1,0
54.8167,1181.5,1133.5,48.0,0,1,0
54.8333,1181.5,1133.5,48.0,0,1,0
54.8500,1181.5,1133.5,48.0,0,1,0
54.8667,1181.5,1133.5,48.0,0,1,0
54.8833,1181.5,1133.5,48.0,0,1,0
54.9000,1181.5,1133.5,48.0,0,1,0
54.9167,1181.5,1133.5,48.0,0,1,0
54.9333,1181.5,1133.5,48.0,0,1,0
54.9500,1181.5,1133.5,48.0,0,1,0
54.9667,1181.5,1133.5,48.0,0,1,0
54.9833,1181.5,1133.5,48.0,0,1,0
55.0000,1181.5,1133.5,48.0,0,1,0
55.0167,1181.5,1133.5,48.0,0,1,0
55.0333,1181.5,1133.5,48.0,0,1,0
55.0500,1181.5,1133.5,48.0,0,1,0
55.0667,1181.5,1133.5,48.0,0,1,0
55.0833,1181.5,1133.5,48.0,0,1,0
55.1000,1181.5,1133.5,48.0,0,1,0
55.1167,1181.5,1133.5,48.0,0,1,0
55.1333,1181.5,1133.5,48.0,0,1,0
55.1500,1181.5,1133.5,48.0,0,1,0
55.1667,1181.5,1133.5,48.0,0,1,0
55.1833,1181.5,1133.5,48.0,0,1,0
55.2000,1181.5,1133.5,48.0,0,1,0
55.2167,1181.5,1133.5,48.0,0,1,0
55.2333,1181.5,1133.5,48.0,0,1,0
55.2500,1181.5,1133.5,48.0,0,1,0
55.2667,1181.5,1133.5,48.0,0,1,0
55.2833,1181.5,1133.5,48.0,0,1,0
55.3000,1181.5,1133.5,48.0,0,1,0
55.3167,1181.5,1133.5,48.0,0,1,0
55.3333,1181.5,1133.5,48.0,0,1,0
55.3500,1181.5,1133.5,48.0,0,1,0
55.3667,1181.5,1133.5,48.0,0,1,0
55.3833,1181.5,1133.5,48.0,0,1,0
55.4000,1181.5,1133.5,48.0,0,1,0
55.4167,1181.5,1133.5,48.0,0,1,0
55.4333,1181.5,1133.5,48.0,0,1,0
55.4500,1181.5,1133.5,48.0,0,1,0
55.4667,1181.5,1133.5,48.0,0,1,0
55.4833,1181.5,1133.5,48.0,0,1,0
55.5000,1181.5,1133.5,48.0,0,1,0
55.5167,1181.5,1133.5,48.0,0,1,0
55.5333,1181.5,1133.5,48.0,0,1,0
55.5500,1181.5,1133.5,48.0,0,1,0
55.5667,1181.5,1133.5,48.0,0,1,0
55.5833,1181.5,1133.5,48.0,0,1,0
55.6000,1181.5,1133.5,48.0,0,1,0
55.6167,1181.5,1133.5,48.0,0,1,0
55.6333,1181.5,1133.5,48.0,0,1,0
55.6500,1181.5,1133.5,48.0,0,1,0
55.6667,1181.5,1133.5,48.0,0,1,0
55.6833,1181.5,1133.5,48.0,0,1,0
55.7000,1181.5,1133.5,48.0,0,1,0
55.7167,1181.5,1133.5,48.0,0,1,0
55.7333,1181.5,1133.5,48.0,0,1,0
55.7500,1181.5,1133.5,48.0,0,1,0
55.7667,1181.5,1133.5,48.0,0,1,0
55.7833,1181.5,1133.5,48.0,0,1,0
55.8000,1181.5,1133.5,48.0,0,1,0
55.8167,1181.5,1133.5,48.0,0,1,0
55.8333,1181.5,1133.5,48.0,0,1,0
55.8500,1181.5,1133.5,48.0,0,1,0
55.8667,1181.5,1133.5,48.0,0,1,0
55.8833,1181.5,1133.5,48.0,0,1,0
55.9000,1181.5,1133.5,48.0,0,1,0
55.9167,1181.5,1133.5,48.0,0,1,0
55.9333,1181.5,1133.5,48.0,0,1,0
55.9500,1181.5,1133.5,48.0,0,1,0
55.9667,1181.5,1133.5,48.0,0,1,0
55.9833,1181.5,1133.5,48.0,0,1,0
56.0000,1181.5,1133.5,48.0,0,1,0
56.0167,1181.5,1133.5,48.0,0,1,0
56.0333,1181.5,1133.5,48.0,0,1,0
56.0500,1181.5,1133.5,48.0,0,1,0
56.0667,1181.5,1133.5,48.0,0,1,0
56.0833,1181.5,1133.5,48.0,0,1,0
56.1000,1181.5,1133.5,48.0,0,1,0
56.1167,1181.5,1133.5,48.0,0,1,0
56.1333,1181.5,1133.5,48.0,0,1,0
56.1500,1181.5,1133.5,48.0,0,1,0
56.1667,1181.5,1133.5,48.0,0,1,0
56.1833,1181.5,1133.5,48.0,0,1,0
56.2000,1181.5,1133.5,48.0,0,1,0
56.2167,1181.5,1133.5,48.0,0,1,0
56.2333,1181.5,1133.5,48.0,0,1,0
56.2500,1181.5,1133.5,48.0,0,1,0
56.2667,1181.5,1133.5,48.0,0,1,0
56.2833,1181.5,1133.5,48.0,0,1,0
56.3000,1181.5,1133.5,48.0,0,1,0
56.3167,1181.5,1133.5,48.0,0,1,0
56.3333,1181.5,1133.5,48.0,0,1,0
56.3500,1181.5,1133.5,48.0,0,1,0
56.3667,1181.5,1133.5,48.0,0,1,0
56.3833,1181.5,1133.5,48.0,0,1,0
56.4000,1181.5,1133.5,48.0,0,1,0
56.4167,1181.5,1133.5,48.0,0,1,0
56.4333,1181.5,1133.5,48.0,0,1,0
56.4500,1181.5,1133.5,48.0,0,1,0
56.4667,1181.5,1133.5,48.0,0,1,0
56.4833,1181.5,1133.5,48.0,0,1,0
56.5000,1181.5,1133.5,48.0,0,1,0
56.5167,1181.5,1133.5,48.0,0,1,0
56.5333,1181.5,1133.5,48.0,0,1,0
56.5500,1181.5,1133.5,48.0,0,1,0
56.5667,1181.5,1133.5,48.0,0,1,0
56.5833,1181.5,1133.5,48.0,0,1,0
56.6000,1181.5,1133.5,48.0,0,1,0
56.6167,1181.5,1133.5,48.0,0,1,0
56.6333,1181.5,1133.5,48.0,0,1,0
56.6500,1181.5,1133.5,48.0,0,1,0
56.6667,1181.5,1133.5,48.0,0,1,0
56.6833,1181.5,1133.5,48.0,0,1,0
56.7000,1181.5,1133.5,48.0,0,1,0
56.7167,1181.5,1133.5,48.0,0,1,0
56.7333,1181.5,1133.5,48.0,0,1,0
56.7500,1181.5,1133.5,48.0,0,1,0
56.7667,1181.5,1133.5,48.0,0,1,0
56.7833,1181.5,1133.5,48.0,0,1,0
56.8000,1181.5,1133.5,48.0,0,1,0
56.8167,1181.5,1133.5,48.0,0,1,0
56.8333,1181.5,1133.5,48.0,0,1,0
56.8500,1181.5,1133.5,48.0,0,1,0
56.8667,1181.5,1133.5,48.0,0,1,0
56.8833,1181.5,1133.5,48.0,0,1,0
56.9000,1181.5,1133.5,48.0,0,1,0
56.9167,1181.5,1133.5,48.0,0,1,0
56.9333,1181.5,1133.5,48.0,0,1,0
56.9500,1181.5,1133.5,48.0,0,1,0
56.9667,1181.5,1133.5,48.0,0,1,0
56.9833,1181.5,1133.5,48.0,0,1,0
57.0000,1181.5,1133.5,48.0,0,1,0
57.0167,1181.5,1133.5,48.0,0,1,0
57.0333,1181.5,1133.5,48.0,0,1,0
57.0500,1181.5,1133.5,48.0,0,1,0
57.0667,1181.5,1133.5,48.0,0,1,0
57.0833,1181.5,1133.5,48.0,0,1,0
57.1000,1181.5,1133.5,48.0,0,1,0
57.1167,1181.5,1133.5,48.0,0,1,0
57.1333,1181.5,1133.5,48.0,0,1,0
57.1500,1181.5,1133.5,48.0,0,1,0
57.1667,1181.5,1133.5,48.0,0,1,0
57.1833,1181.5,1133.5,48.0,0,1,0
57.2000,1181.5,1133.5,48.0,0,1,0
57.2167,1181.5,1133.5,48.0,0,1,0
57.2333,1181.5,1133.5,48.0,0,1,0
57.2500,1181.5,1133.5,48.0,0,1,0
57.2667,1181.5,1133.5,48.0,0,1,0
57.2833,1181.5,1133.5,48.0,0,1,0
57.3000,1181.5,1133.5,48.0,0,1,0
57.3167,1181.5,1133.5,48.0,0,1,0
57.3333,1181.5,1133.5,48.0,0,1,0
57.3500,1181.5,1133.5,48.0,0,1,0
57.3667,1181.5,1133.5,48.0,0,1,0
57.3833,1181.5,1133.5,48.0,0,1,0
57.4000,1181.5,1133.5,48.0,0,1,0
57.4167,1181.5,1133.5,48.0,0,1,0
57.4333,1181.5,1133.5,48.0,0,1,0
57.4500,1181.5,1133.5,48.0,0,1,0
57.4667,1181.5,1133.5,48.0,0,1,0
57.4833,1181.5,1133.5,48.0,0,1,0
57.5000,1181.5,1133.5,48.0,0,1,0
57.5167,1181.5,1133.5,48.0,0,1,0
57.5333,1181.5,1133.5,48.0,0,1,0
57.5500,1181.5,1133.5,48.0,0,1,0
57.5667,1181.5,1133.5,48.0,0,1,0
57.5833,1181.5,1133.5,48.0,0,1,0
57.6000,1181.5,1133.5,48.0,0,1,0
57.6167,1181.5,1133.5,48.0,0,1,0
57.6333,1181.5,1133.5,48.0,0,1,0
57.6500,1181.5,1133.5,48.0,0,1,0
57.6667,1181.5,1133.5,48.0,0,1,0
57.6833,1181.5,1133.5,48.0,0,1,0
57.7000,1181.5,1133.5,48.0,0,1,0
57.7167,1181.5,1133.5,48.0,0,1,0
57.7333,1181.5,1133.5,48.0,0,1,0
57.7500,1181.5,1133.5,48.0,0,1,0
57.7667,1181.5,1133.5,48.0,0,1,0
57.7833,1181.5,1133.5,48.0,0,1,0
57.8000,1181.5,1133.5,48.0,0,1,0
57.8167,1181.5,1133.5,48.0,0,1,0
57.8333,1181.5,1133.5,48.0,0,1,0
57.8500,1181.5,1133.5,48.0,0,1,0
57.8667,1181.5,1133.5,48.0,0,1,0
57.8833,1181.5,1133.5,48.0,0,1,0
57.9000,1181.5,1133.5,48.0,0,1,0
57.9167,1181.5,1133.5,48.0,0,1,0
57.9333,1181.5,1133.5,48.0,0,1,0
57.9500,1181.5,1133.5,48.0,0,1,0
57.9667,1181.5,1133.5,48.0,0,1,0
57.9833,1181.5,1133.5,48.0,0,1,0
58.0000,1181.5,1133.5,48.0,0,1,0
58.0167,1181.5,1133.5,48.0,0,1,0
58.0333,1181.5,1133.5,48.0,0,1,0
58.0500,1181.5,1133.5,48.0,0,1,0
58.0667,1181.5,1133.5,48.0,0,1,0
58.0833,1181.5,1133.5,48.0,0,1,0
58.1000,1181.5,1133.5,48.0,0,1,0
58.1167,1181.5,1133.5,48.0,0,1,0
58.1333,1181.5,1133.5,48.0,0,1,0
58.1500,1181.5,1133.5,48.0,0,1,0
58.1667,1181.5,1133.5,48.0,0,1,0
58.1833,1181.5,1133.5,48.0,0,1,0
58.2000,1181.5,1133.5,48.0,0,1,0
58.2167,1181.5,1133.5,48.0,0,1,0
58.2333,1181.5,1133.5,48.0,0,1,0
58.2500,1181.5,1133.5,48.0,0,1,0
58.2667,1181.5,1133.5,48.0,0,1,0
58.2833,1181.5,1133.5,48.0,0,1,0
58.3000,1181.5,1133.5,48.0,0,1,0
58.3167,1181.5,1133.5,48.0,0,1,0
58.3333,1181.5,1133.5,48.0,0,1,0
58.3500,1181.5,1133.5,48.0,0,1,0
58.3667,1181.5,1133.5,48.0,0,1,0
58.3833,1181.5,1133.5,48.0,0,1,0
58.4000,1181.5,1133.5,48.0,0,1,0
58.4167,1181.5,1133.5,48.0,0,1,0
58.4333,1181.5,1133.5,48.0,0,1,0
58.4500,1181.5,1133.5,48.0,0,1,0
58.4667,1181.5,1133.5,48.0,0,1,0
58.4833,1181.5,1133.5,48.0,0,1,0
58.5000,1181.5,1133.5,48.0,0,1,0
58.5167,1181.5,1133.5,48.0,0,1,0
58.5333,1181.5,1133.5,48.0,0,1,0
58.5500,1181.5,1133.5,48.0,0,1,0
58.5667,1181.5,1133.5,48.0,0,1,0
58.5833,1181.5,1133.5,48.0,0,1,0
58.6000,1181.5,1133.5,48.0,0,1,0
58.6167,1181.5,1133.5,48.0,0,1,0
58.6333,1181.5,1133.5,48.0,0,1,0
58.6500,1181.5,1133.5,48.0,0,1,0
58.6667,1181.5,1133.5,48.0,0,1,0
58.6833,1181.5,1133.5,48.0,0,1,0
58.7000,1181.5,1133.5,48.0,0,1,0
58.7167,1181.5,1133.5,48.0,0,1,0
58.7333,1181.5,1133.5,48.0,0,1,0
58.7500,1181.5,1133.5,48.0,0,1,0
58.7667,1181.5,1133.5,48.0,0,1,0
58.7833,1181.5,1133.5,48.0,0,1,0
58.8000,1181.5,1133.5,48.0,0,1,0
58.8167,1181.5,1133.5,48.0,0,1,0
58.8333,1181.5,1133.5,48.0,0,1,0
58.8500,1181.5,1133.5,48.0,0,1,0
58.8667,1181.5,1133.5,48.0,0,1,0
58.8833,1181.5,1133.5,48.0,0,1,0
58.9000,1181.5,1133.5,48.0,0,1,0
58.9167,1181.5,1133.5,48.0,0,1,0
58.9333,1181.5,1133.5,48.0,0,1,0
58.9500,1181.5,1133.5,48.0,0,1,0
58.9667,1181.5,1133.5,48.0,0,1,0
58.9833,1181.5,1133.5,48.0,0,1,0
59.0000,1181.5,1133.5,48.0,0,1,0
59.0167,1181.5,1133.5,48.0,0,1,0
59.0333,1181.5,1133.5,48.0,0,1,0
59.0500,1181.5,1133.5,48.0,0,1,0
59.0667,1181.5,1133.5,48.0,0,1,0
59.0833,1181.5,1133.5,48.0,0,1,0
59.1000,1181.5,1133.5,48.0,0,1,0
59.1167,1181.5,1133.5,48.0,0,1,0
59.1333,1181.5,1133.5,48.0,0,1,0
59.1500,1181.5,1133.5,48.0,0,1,0
59.1667,1181.5,1133.5,48.0,0,1,0
59.1833,1181.5,1133.5,48.0,0,1,0
59.2000,1181.5,1133.5,48.0,0,1,0
59.2167,1181.5,1133.5,48.0,0,1,0
59.2333,1181.5,1133.5,48.0,0,1,0
59.2500,1181.5,1133.5,48.0,0,1,0
59.2667,1181.5,1133.5,48.0,0,1,0
59.2833,1181.5,1133.5,48.0,0,1,0
59.3000,1181.5,1133.5,48.0,0,1,0
59.3167,1181.5,1133.5,48.0,0,1,0
59.3333,1181.5,1133.5,48.0,0,1,0
59.3500,1181.5,1133.5,48.0,0,1,0
59.3667,1181.5,1133.5,48.0,0,1,0
59.3833,1181.5,1133.5,48.0,0,1,0
59.4000,1181.5,1133.5,48.0,0,1,0
59.4167,1181.5,1133.5,48.0,0,1,0
59.4333,1181.5,1133.5,48.0,0,1,0
59.4500,1181.5,1133.5,48.0,0,1,0
59.4667,1181.5,1133.5,48.0,0,1,0
59.4833,1181.5,1133.5,48.0,0,1,0
59.5000,1181.5,1133.5,48.0,0,1,0
59.5167,1181.5,1133.5,48.0,0,1,0
59.5333,1181.5,1133.5,48.0,0,1,0
59.5500,1181.5,1133.5,48.0,0,1,0
59.5667,1181.5,1133.5,48.0,0,1,0
59.5833,1181.5,1133.5,48.0,0,1,0
59.6000,1181.5,1133.5,48.0,0,1,0
59.6167,1181.5,1133.5,48.0,0,1,0
59.6333,1181.5,1133.5,48.0,0,1,0
59.6500,1181.5,1133.5,48.0,0,1,0
59.6667,1181.5,1133.5,48.0,0,1,0
59.6833,1181.5,1133.5,48.0,0,1,0
59.7000,1181.5,1133.5,48.0,0,1,0
59.7167,1181.5,1133.5,48.0,0,1,0
59.7333,1181.5,1133.5,48.0,0,1,0
59.7500,1181.5,1133.5,48.0,0,1,0
59.7667,1181.5,1133.5,48.0,0,1,0
59.7833,1181.5,1133.5,48.0,0,1,0
59.8000,1181.5,1133.5,48.0,0,1,0
59.8167,1181.5,1133.5,48.0,0,1,0
59.8333,1181.5,1133.5,48.0,0,1,0
59.8500,1181.5,1133.5,48.0,0,1,0
59.8667,1181.5,1133.5,48.0,0,1,0
59.8833,1181.5,1133.5,48.0,0,1,0
59.9000,1181.5,1133.5,48.0,0,1,0
59.9167,1181.5,1133.5,48.0,0,1,0
59.9333,1181.5,1133.5,48.0,0,1,0
59.9500,1181.5,1133.5,48.0,0,1,0
59.9667,1181.5,1133.5,48.0,0,1,0
