t,cam_center_x,face_x_asignada,distancia,conf_asignada
21.5667,1120.0,1119.2,0.8,
21.6000,1120.0,1119.9,0.1,
21.6333,1120.0,1120.6,0.6,
21.6667,1120.0,1121.3,1.3,0.9126
21.7000,1120.0,1121.5,1.5,
21.7333,1120.0,1121.6,1.6,
21.7667,1120.0,1121.7,1.7,
21.8000,1120.0,1121.9,1.9,
21.8333,1120.0,1122.0,2.0,
21.8667,1120.0,1122.1,2.1,
21.9000,1120.0,1122.3,2.3,
21.9333,1120.0,1122.4,2.4,
21.9667,1120.0,1122.5,2.5,
22.0000,1120.0,1122.7,2.7,
22.0333,1120.0,1122.8,2.8,
22.0667,1120.0,1122.9,2.9,
22.1000,1120.0,1123.1,3.1,
22.1333,1120.0,1123.2,3.2,
22.1667,1120.0,1123.3,3.3,0.9115
22.2000,1120.0,1123.4,3.4,
22.2333,1120.0,1123.4,3.4,
22.2667,1120.0,1123.5,3.5,
22.3000,1120.0,1123.5,3.5,
22.3333,1120.0,1123.6,3.6,
